"","name","link"
"867","Certified Recovery Residences","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S622&ciq=ncsl&client_md=37165d5e9637aab0d909a3b294ea2a83&mode=current_text"
"868","Providers of Treatment for Opioid Addiction","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H679&ciq=ncsl&client_md=1ae8178702bfe1f5a5091f615fd3ba8b&mode=current_text"
"869","Peer Recovery Specialists","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S846&ciq=ncsl&client_md=ab05f76d22a96f2a102d0e6ecbeb05c5&mode=current_text"
"870","Commonwealth Opioid Abatement and Remediation Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S1414&ciq=ncsl&client_md=d4159762c63b89d5c92b52ee6ccbe7fb&mode=current_text"
"871","Substance Use Disorder Treatment and Transition Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H1524&ciq=ncsl&client_md=d2204a6064e79b8336923f3583e1af48&mode=current_text"
"872","Background Checks for Peer Recovery Specialists","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H1525&ciq=ncsl&client_md=bd6feb7845dd42a187b12371249e2db4&mode=current_text"
"873","Budget Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H29&ciq=ncsl&client_md=189ef6a62779e9ebd2c10d69713c0fe1&mode=current_text"
"874","Providers of Treatment of Opiate Addiction","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S300&ciq=ncsl&client_md=47aa693971b39cabb730ada3f6c542c9&mode=current_text"
"875","Health Insurance","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H360&ciq=ncsl&client_md=ce9e390cf87674d1c40fc8b880ef5033&mode=current_text"
"876","Health Insurance Information Disclosure","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S428&ciq=ncsl&client_md=05daaf212dc42e6e1235404215a30637&mode=current_text"
"877","Statewide Telehealth Plan","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S436&ciq=ncsl&client_md=1fe839e83a920e7b0cb192f23644518a&mode=current_text"
"878","Telemedicine","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H537&ciq=ncsl&client_md=800acd970214d0d62de690a1a4d13a94&mode=current_text"
"879","Medicaid Participants","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S594&ciq=ncsl&client_md=54bbdc1fd4446f267760664a8a23d6ba&mode=current_text"
"880","Providers of Treatment for Opioid Addiction","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H679&ciq=ncsl&client_md=1ae8178702bfe1f5a5091f615fd3ba8b&mode=current_text"
"881","Budget Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H29&ciq=ncsl&client_md=8bb7242f4606f8479392c37878e97fcf&mode=current_text"
"882","Health Insurance","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000S1269&ciq=ncsl&client_md=302cbef0afef968401e43352df120b71&mode=current_text"
"883","Telemedicine Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000S1338&ciq=ncsl&client_md=cca0b1057ed69661e4480333ed8dcb13&mode=current_text"
"884","Opioid Abatement Authority","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000S1469&ciq=ncsl&client_md=b271fd3f8d44502457efcfab5984ce88&mode=current_text"
"885","Telemedicine","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H1987&ciq=ncsl&client_md=f1c8347c7500abe6cc27d6c8fb91c1c7&mode=current_text"
"886","Health Insurance","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H2008&ciq=ncsl&client_md=cdf63d45639f82fee8d97d3f87d8e05f&mode=current_text"
"887","Pharmacists Initiation of Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H2079&ciq=ncsl&client_md=c667758c6fc054e96a253b74fb8a1c2b&mode=current_text"
"888","State Board of Health","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H2300&ciq=ncsl&client_md=2f00d9f6fcbe111ea5d4c9f51b4eafce&mode=current_text"
"889","Opioid Abatement Authority","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H2322&ciq=ncsl&client_md=77265253229edac3e940de6e299b3d5e&mode=current_text"
"890","Budget Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H29&ciq=ncsl&client_md=8bb7242f4606f8479392c37878e97fcf&mode=current_text"
"891","Budget Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2018010H5001&ciq=ncsl&client_md=91dd08c1ea0303d6e2536ad5a9fca290&mode=current_text"
"892","Treatment of Opioid Addiction","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2018000H155&ciq=ncsl&client_md=9fe579aaf2a2e3a7dd7a68221bc0d38d&mode=current_text"
"893","Treatment of Opioid Addiction","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2018000S329&ciq=ncsl&client_md=8821388a878a7d672fb8af95b250861d&mode=current_text"
"894","Budget Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2018010H5001&ciq=ncsl&client_md=91dd08c1ea0303d6e2536ad5a9fca290&mode=current_text"
"895","Medicaid Access Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1392&ciq=ncsl&client_md=aaadc7256c9c4a13ea9cef584355a0aa&mode=current_text"
"896","Certified Peer Support Specialists","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1427&ciq=ncsl&client_md=2a99780669b75845ec366e3489703d0e&mode=current_text"
"897","Fiscal Biennium Operating Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000S5167&ciq=ncsl&client_md=b5797e18f1f6279d624f10b5be5a5e48&mode=current_text"
"898","Reentry Services and Supports","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5134&ciq=ncsl&client_md=c2fe8dc3263dbfa32cba3546abd27179&mode=current_text"
"899","Fiscal Biennium Operating Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5187&ciq=ncsl&client_md=00525a51be809c08d2db08cf1fcdcbb5&mode=current_text"
"900","Behavioral Health Disorders","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5228&ciq=ncsl&client_md=65a77da302924e0e164d7af861ff9946&mode=current_text"
"901","Substance Use Disorder Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5502&ciq=ncsl&client_md=61fe8aa686477b09b1a35964b79db97c&mode=current_text"
"902","Legend Drug Possession and Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5536&ciq=ncsl&client_md=bf84beab2da52785bc7eab4fae9c62b8&mode=current_text"
"903","Profession of Certified Peer Specialists","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5555&ciq=ncsl&client_md=cfaad362ea8e7ac9090407fdbe564598&mode=current_text"
"904","Reentry Services and Supports","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5134&ciq=ncsl&client_md=c2fe8dc3263dbfa32cba3546abd27179&mode=current_text"
"905","Fiscal Biennium Operating Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5187&ciq=ncsl&client_md=00525a51be809c08d2db08cf1fcdcbb5&mode=current_text"
"906","Behavioral Health Disorders","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5228&ciq=ncsl&client_md=65a77da302924e0e164d7af861ff9946&mode=current_text"
"907","Substance Use Disorder Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5502&ciq=ncsl&client_md=61fe8aa686477b09b1a35964b79db97c&mode=current_text"
"908","Legend Drug Possession and Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5536&ciq=ncsl&client_md=bf84beab2da52785bc7eab4fae9c62b8&mode=current_text"
"909","Profession of Certified Peer Specialists","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000S5555&ciq=ncsl&client_md=cfaad362ea8e7ac9090407fdbe564598&mode=current_text"
"910","Opioid Use Disorder Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2019000S5380&ciq=ncsl&client_md=1f8ab91c78a046460915c9a93bfec2e0&mode=current_text"
"911","Fiscal Biennium Supplemental Operating Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2019000S6168&ciq=ncsl&client_md=d9c24741b0f87608e8f8493fdc7f6ee0&mode=current_text"
"912","Indian Behavioral Health System","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2019000S6259&ciq=ncsl&client_md=677634d0060eef535adcaa894aea6809&mode=current_text"
"913","Opioid Use Disorder Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2019000S5380&ciq=ncsl&client_md=1f8ab91c78a046460915c9a93bfec2e0&mode=current_text"
"914","Department of Health and Human Resources Reorganizing","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2023000H2006&ciq=ncsl&client_md=0ac010cd5c8374c9e080097225e24ed4&mode=current_text"
"915","Health and Human Resources Legislative Rules","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2023000H2648&ciq=ncsl&client_md=ca068750a60a0b64e6644f5704db037a&mode=current_text"
"916","Organizational Structure of Drug Control Policy Office","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2023000H3306&ciq=ncsl&client_md=af651e3d492564eb2d094def8bb7bd36&mode=current_text"
"917","Referral Program for Substance Abuse Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2020000S838&ciq=ncsl&client_md=b198e1c0cb19720a4a728c33e52a7858&mode=current_text"
"918","Collection and Exchange of Overdose Data","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2019000S175&ciq=ncsl&client_md=c97ca49bf53117317b4d81b72ff643bc&mode=current_text"
"919","Adult Drug Court Participation Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2019000H3057&ciq=ncsl&client_md=02e366e3c364e3737e1f2c4d24499815&mode=current_text"
"920","Health Care Providers","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2019000H3132&ciq=ncsl&client_md=d0262e884a68ee2c00fbb7b027d1eda7&mode=current_text"
"921","Driver Safety Plans and Medication Assisted Treatments","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2021000A317&ciq=ncsl&client_md=7192ca6df8ab37da6a10193ca82fe7b3&mode=current_text"
"922","Plan of Safe Care Newborns","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WY2023000S79&ciq=ncsl&client_md=04737dcba5b50f1e00f7820e6c116cf2&mode=current_text"
"923","Peer Support Counseling Confidentiality","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WY2023000S112&ciq=ncsl&client_md=fcc48af1f2218435dc331c066bdd1d3d&mode=current_text"
"924","Mental Health Care Access Collaborative Care Model","http://custom.statenet.com/public/resources.cgi?id=ID:bill:WY2023000H140&ciq=ncsl&client_md=2f4f97da28d91a7f4be4e2658658e9f8&mode=current_text"
